,product_key,category,subcategory,product_name,product_rating
1529,10000980,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,3.75
1530,10000110,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",3.61
1531,10004311,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",3.79
1532,10003885,Office Supplies,Paper,Xerox 200,3.75
1533,10002245,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",3.9
1534,10000409,Office Supplies,Storage,Crate-A-Files,3.97
1535,10003456,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,4.11
1536,10002106,Office Supplies,Paper,Xerox 215,4.36
1537,10004611,Office Supplies,Paper,Xerox 1955,4.0
1538,10002102,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,4.01
1539,10003051,Office Supplies,Paper,Xerox 192,3.48
1540,10001693,Office Supplies,Binders,GBC Personal VeloBind Strips,3.49
1541,10001460,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",3.85
1542,10003702,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,3.88
1543,10003875,Office Supplies,Labels,Avery 474,3.53
1544,10000338,Office Supplies,Paper,Easy-staple paper,3.6
1545,10001765,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,3.42
1546,10000790,Technology,Accessories,Logitech MX Performance Wireless Mouse,3.81
1547,10001123,Office Supplies,Storage,Letter Size Cart,3.84
1548,10002823,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",3.73
1549,10003809,Technology,Phones,Mediabridge Sport Armband iPhone 5s,4.25
1550,10002198,Office Supplies,Supplies,Staple remover,3.34
1551,10003756,Office Supplies,Storage,"Tennsco Lockers, Sand",4.25
1552,10002086,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.91
1553,10004289,Office Supplies,Paper,Easy-staple paper,4.18
1554,10003903,Furniture,Bookcases,Bush Mission Pointe Library,3.99
1555,10000571,Technology,Phones,Mophie Juice Pack Helium for iPhone,4.16
1556,10003676,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",3.72
1557,10001609,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,4.0
1558,10002618,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",3.94
1559,10004830,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",3.71
1560,10001465,Office Supplies,Binders,Recycled Easel Ring Binders,3.72
1561,10002184,Office Supplies,Paper,Xerox 1945,3.58
1562,10003725,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",3.47
1563,10001821,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,3.34
1564,10002842,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,3.68
1565,10003495,Office Supplies,Paper,Xerox 1963,4.03
1566,10000189,Office Supplies,Art,4009 Highlighters by Sanford,3.55
1567,10001767,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,2.05
1568,10003365,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,3.62
1569,10004419,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",4.16
1570,10004632,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",4.45
1571,10003006,Office Supplies,Paper,Xerox 225,4.21
1572,10003287,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",3.41
1573,10002715,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4.14
1574,10001739,Technology,Phones,Polycom SoundStation2 EX Conference phone,3.89
1575,10004000,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,3.81
1576,10003572,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,3.89
1577,10004431,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,3.64
1578,10004470,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",3.67
1579,10003806,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,3.6
1580,10000594,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",2.66
1581,10003941,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,3.05
1582,10000591,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",4.27
1583,10000960,Technology,Phones,Plantronics 81402,3.38
1584,10002531,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.76
1585,10000349,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,4.41
1586,10003723,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,3.6
1587,10004849,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.23
1588,10003450,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,3.28
1589,10003991,Technology,Accessories,Memorex Micro Travel Drive 16 GB,4.11
1590,10000227,Furniture,Tables,Bretford Rectangular Conference Table Tops,4.08
1591,10004574,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.31
1592,10002685,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,3.25
1593,10004300,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",4.11
1594,10004206,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,3.83
1595,10002671,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,3.96
1596,10001579,Office Supplies,Binders,Canvas Sectional Post Binders,4.18
1597,10001084,Office Supplies,Storage,Fellowes Super Stor/Drawer,3.7
1598,10000916,Technology,Accessories,Enermax Acrylux Wireless Keyboard,4.01
1599,10001364,Office Supplies,Art,Newell 347,3.96
1600,10000758,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,3.21
1601,10002938,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.21
1602,10001753,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",3.75
1603,10002861,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,3.46
1604,10000802,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,3.28
1605,10004928,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",4.0
1606,10003229,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,3.22
1607,10003799,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,4.12
1608,10004762,Office Supplies,Storage,Rogers Deluxe File Chest,4.14
1609,10002056,Office Supplies,Binders,Fellowes Binding Cases,4.39
1610,10001016,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",3.38
1611,10001193,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,3.56
1612,10000673,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,3.75
1613,10001333,Office Supplies,Paper,Xerox 1988,3.43
1614,10000405,Office Supplies,Art,American Pencil,2.53
1615,10001032,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.49
1616,10001937,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",3.79
1617,10002091,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",4.0
1618,10000782,Technology,Accessories,Maxell DVD-RAM Discs,3.87
1619,10003621,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,3.92
1620,10000772,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,4.09
1621,10000857,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,3.61
1622,10002591,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",3.58
1623,10004844,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.96
1624,10001705,Office Supplies,Storage,Tennsco Regal Shelving Units,3.11
1625,10003084,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",2.83
1626,10004313,Furniture,Tables,Hon 4060 Series Tables,3.72
1627,10001393,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",3.23
1628,10000074,Office Supplies,Binders,Economy Binders,3.98
1629,10004795,Office Supplies,Paper,Xerox 207,3.65
1630,10004067,Office Supplies,Envelopes,Colored Envelopes,3.86
1631,10004613,Furniture,Tables,"Bevis Oval Conference Table, Walnut",4.01
1632,10002206,Office Supplies,Paper,Xerox 1996,3.56
1633,10000204,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",4.66
1634,10001185,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,3.03
1635,10001040,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",3.8
1636,10003363,Office Supplies,Labels,Avery 491,3.66
1637,10002264,Office Supplies,Paper,Xerox 1997,3.56
1638,10001534,Office Supplies,Labels,Avery 513,3.79
1639,10003394,Technology,Phones,Aastra 57i VoIP phone,3.91
1640,10002392,Office Supplies,Storage,Sterilite Show Offs Storage Containers,4.32
1641,10004187,Furniture,Tables,BPI Conference Tables,3.94
1642,10001383,Office Supplies,Art,Newell 307,3.95
1643,10004553,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,3.45
1644,10004861,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,3.78
1645,10002407,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,4.14
1646,10004285,Furniture,Chairs,Hon GuestStacker Chair,3.66
1647,10002447,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,3.98
1648,10001671,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,2.86
1649,10002337,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",3.8
1650,10000397,Office Supplies,Paper,Xerox 1908,4.11
1651,10003578,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",3.68
1652,10000399,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,3.43
1653,10001400,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,4.42
1654,10000675,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",4.15
1655,10004199,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,3.3
1656,10003373,Office Supplies,Paper,Xerox 198,3.67
1657,10002339,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",3.6
1658,10002681,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,4.08
1659,10003964,Furniture,Bookcases,"Hon Metal Bookcases, Black",4.1
1660,10001071,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4.04
1661,10003744,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",3.76
1662,10004895,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",4.25
1663,10002740,Office Supplies,Binders,Storex Dura Pro Binders,3.66
1664,10000238,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,4.23
1665,10002837,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,3.58
1666,10003963,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,4.29
1667,10001408,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",3.59
1668,10004810,Office Supplies,Paper,Xerox 21,3.78
1669,10002694,Office Supplies,Paper,Xerox 224,3.86
1670,10001701,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",3.12
1671,10001583,Office Supplies,Labels,Avery 510,3.16
1672,10004714,Furniture,Tables,Hon Non-Folding Utility Tables,3.81
1673,10004575,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,4.34
1674,10000242,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",3.59
1675,10003684,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,3.52
1676,10001136,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",3.61
1677,10002524,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",4.24
1678,10003958,Office Supplies,Paper,Xerox 1946,3.93
1679,10004272,Technology,Phones,Samsung Galaxy S4 Active,3.51
1680,10000471,Technology,Phones,Square Credit Card Reader,3.89
1681,10004567,Office Supplies,Paper,Xerox 204,2.95
1682,10003388,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),4.05
1683,10002950,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,4.22
1684,10004274,Furniture,Chairs,"Global Task Chair, Black",3.95
1685,10001221,Office Supplies,Binders,Ibico Standard Transparent Covers,3.57
1686,10004359,Technology,Phones,Polycom CX600 IP Phone VoIP phone,3.61
1687,10001952,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,3.93
1688,10002159,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,3.79
1689,10000517,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,3.63
1690,10004704,Office Supplies,Art,Dixon Ticonderoga Pencils,3.99
1691,10000703,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,3.31
1692,10003634,Office Supplies,Labels,Avery 476,3.79
1693,10003402,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",3.74
1694,10000573,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",3.5
1695,10001222,Office Supplies,Paper,White Computer Printout Paper by Universal,4.16
1696,10001474,Office Supplies,Paper,Xerox 195,4.14
1697,10000112,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",3.93
1698,10004093,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,3.7
1699,10001707,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,4.3
1700,10002480,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.86
1701,10000732,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.98
1702,10000606,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3.77
1703,10002557,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,3.94
1704,10003640,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,3.14
1705,10000260,Office Supplies,Fasteners,Bagged Rubber Bands,4.08
1706,10004938,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",4.17
1707,10002333,Technology,Phones,Vtech CS6719,3.95
1708,10001903,Office Supplies,Binders,Avery Arch Ring Binders,3.46
1709,10001925,Office Supplies,Binders,3-ring staple pack,3.79
1710,10002992,Office Supplies,Binders,Acco Hanging Data Binders,4.46
1711,10002012,Technology,Phones,Samsung Galaxy S4 Mini,3.65
1712,10000094,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,3.23
1713,10003984,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,3.6
1714,10002999,Technology,Accessories,Memorex Micro Travel Drive 4 GB,3.56
1715,10004445,Technology,Copiers,Canon PC940 Copier,4.16
1716,10000396,Office Supplies,Labels,Self-Adhesive Removable Labels,3.72
1717,10000313,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,3.33
1718,10000562,Office Supplies,Paper,Xerox 225,4.16
1719,10004218,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,3.83
1720,10003576,Office Supplies,Storage,Portfile Personal File Boxes,3.69
1721,10000120,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,4.02
1722,10001924,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3.71
1723,10003812,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",3.97
1724,10001202,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",3.0
1725,10002278,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,3.91
1726,10002871,Office Supplies,Paper,Xerox 217,4.12
1727,10001717,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",4.1
1728,10004910,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,3.58
1729,10003052,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",3.72
1730,10000232,Office Supplies,Paper,Xerox 1957,3.96
1731,10002959,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",4.16
1732,10003962,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",2.83
1733,10004352,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,3.27
1734,10002030,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",2.82
1735,10002616,Office Supplies,Art,Berol Giant Pencil Sharpener,4.03
1736,10000117,Furniture,Furnishings,Artistic Insta-Plaque,3.33
1737,10002460,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,3.81
1738,10001525,Office Supplies,Paper,Xerox 225,3.72
1739,10000820,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,4.05
1740,10004149,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,3.25
1741,10000965,Office Supplies,Paper,Xerox 1881,3.9
1742,10000236,Furniture,Tables,KI Conference Tables,3.44
1743,10004440,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",3.82
1744,10004029,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),3.66
1745,10002647,Office Supplies,Binders,GBC Recycled VeloBinder Covers,3.72
1746,10001260,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",3.07
1747,10003558,Office Supplies,Paper,Xerox 1993,3.19
1748,10003487,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,4.14
1749,10002316,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,3.95
1750,10002918,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",4.05
1751,10004045,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,4.23
1752,10000054,Technology,Phones,AT&T CL83451 4-Handset Telephone,3.23
1753,10002071,Office Supplies,Paper,Xerox 2000,3.11
1754,10001051,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",3.71
1755,10003304,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,4.18
1756,10001316,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,3.7
1757,10003546,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4.07
1758,10004195,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.41
1759,10004769,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.66
